,MM_Acc,DD_Mes_Acc,Dia_Semana_Acc,Hora_Acc,Min_Acc,Localidad,Gravedad_Indicador_Tradicional,Clase,Edad,Sexo
579,6,15,6,21,40,18,1,5,69.0,1
580,3,12,2,13,0,18,1,1,26.0,1
581,3,12,2,13,0,18,1,2,19.0,1
582,3,9,6,8,5,15,1,1,40.0,1
583,3,9,6,8,5,15,1,1,32.0,2
584,3,9,6,8,5,15,1,1,29.0,2
585,3,9,6,8,5,15,1,1,21.0,1
586,3,10,7,10,21,2,1,2,35.0,1
587,3,10,7,10,21,2,1,2,30.0,1
588,3,10,7,10,21,2,1,4,37.0,1
589,3,13,3,21,40,14,1,2,17.0,1
590,3,13,3,4,20,3,1,2,55.0,1
591,3,13,3,4,20,3,1,1,28.0,1
592,4,29,1,18,26,8,1,1,59.0,1
593,4,29,1,14,35,19,1,3,27.0,1
594,4,29,1,14,35,19,1,1,22.0,1
595,4,24,3,14,22,10,1,3,52.0,1
596,4,24,3,14,22,10,1,3,55.0,2
597,2,18,7,23,0,4,3,2,26.0,1
598,2,27,2,6,35,4,1,1,19.0,1
599,2,28,3,17,39,6,1,2,47.0,1
600,2,28,3,17,39,6,1,2,38.0,2
601,2,28,3,17,39,6,1,1,58.0,1
602,2,29,4,18,18,6,2,5,18.0,1
603,2,29,4,7,40,17,1,1,25.0,1
604,2,29,4,7,40,17,1,4,27.0,1
605,2,29,4,14,25,8,1,1,20.0,1
606,2,19,1,0,34,9,2,4,28.0,1
607,3,5,2,4,9,5,1,1,20.0,1
608,3,5,2,4,9,5,1,11,64.0,1
609,3,9,6,21,56,8,1,1,24.0,1
610,3,9,6,21,56,8,1,1,22.0,2
611,3,9,6,21,56,8,1,2,36.0,1
612,5,14,2,23,15,1,1,2,48.0,1
613,5,17,5,9,36,12,1,2,41.0,1
614,5,31,5,21,32,8,1,1,55.0,1
615,5,31,5,21,32,8,1,11,62.0,1
616,6,1,6,16,15,16,1,2,55.0,2
617,6,1,6,16,15,16,1,1,38.0,1
618,6,1,6,16,15,16,1,1,17.0,2
619,5,30,4,18,30,1,1,1,25.0,2
620,6,6,4,19,18,2,1,1,19.0,1
621,6,6,4,19,18,2,1,1,23.0,1
622,6,5,3,21,30,9,1,2,57.0,1
623,6,5,3,21,30,9,1,1,27.0,1
624,6,5,3,17,35,3,1,1,36.0,1
625,6,5,3,17,35,3,1,1,29.0,2
626,6,6,4,22,0,10,1,1,26.0,2
627,6,6,4,22,0,10,1,1,22.0,1
628,6,6,4,22,0,10,1,1,56.0,2
629,6,4,2,22,0,17,1,1,42.0,1
630,6,4,2,22,0,17,1,1,25.0,1
631,6,4,2,17,30,12,1,1,24.0,1
632,6,4,2,17,30,12,1,1,28.0,2
633,6,4,2,17,30,12,1,9,47.0,1
634,6,6,4,19,54,13,1,1,18.0,1
635,6,4,2,15,46,3,1,4,41.0,1
636,6,4,2,15,46,3,1,2,54.0,2
637,6,4,2,15,46,3,1,2,43.0,1
638,6,13,4,1,45,5,2,1,18.0,1
639,6,13,4,1,45,5,2,1,18.0,1
640,6,7,5,17,33,5,3,2,53.0,1
641,6,6,4,21,30,17,1,2,31.0,1
642,6,6,4,21,30,17,1,5,24.0,2
643,5,29,3,16,35,1,1,1,26.0,1
644,5,29,3,16,35,1,1,2,40.0,1
645,5,28,2,15,0,1,1,2,39.0,2
646,5,28,2,15,0,1,1,1,30.0,1
647,5,28,2,15,0,1,1,1,18.0,1
648,5,30,4,0,0,17,1,2,29.0,1
649,5,30,4,0,0,17,1,2,21.0,1
650,5,30,4,18,55,13,1,3,38.0,2
651,5,30,4,18,55,13,1,5,26.0,2
652,5,30,4,16,15,13,1,4,24.0,1
653,5,30,4,22,17,8,1,1,26.0,1
654,6,12,3,14,12,12,1,1,30.0,1
655,6,12,3,14,12,12,1,1,45.0,1
656,6,12,3,14,12,12,1,1,31.0,1
657,6,12,3,14,12,12,1,12,47.0,1
658,6,13,4,8,0,1,1,2,46.0,1
659,6,13,4,8,0,1,1,2,60.0,1
660,6,13,4,8,0,1,1,2,59.0,2
661,6,13,4,8,0,1,1,4,41.0,1
662,6,14,5,14,10,8,1,1,36.0,1
663,6,14,5,14,10,8,1,4,48.0,2
664,6,13,4,17,30,13,1,2,23.0,1
665,6,13,4,17,30,13,1,1,41.0,2
666,6,16,7,17,20,17,3,2,32.0,1
667,6,16,7,17,20,17,3,1,30.0,1
668,6,17,1,10,30,16,1,2,66.0,2
669,6,14,5,17,30,5,1,3,24.0,1
670,6,14,5,17,30,5,1,1,21.0,2
671,6,15,6,16,0,14,1,1,26.0,1
672,6,15,6,16,0,14,1,1,24.0,1
673,6,15,6,16,0,14,1,4,20.0,1
674,6,17,1,21,15,8,1,2,26.0,1
675,6,17,1,21,15,8,1,2,32.0,2
676,6,14,5,16,57,9,1,4,32.0,1
677,6,14,5,16,57,9,1,4,46.0,1
678,6,14,5,16,57,9,1,4,14.0,2
679,6,15,6,16,59,1,1,3,24.0,1
680,6,15,6,15,30,9,1,2,41.0,2
681,6,15,6,3,32,5,1,1,39.0,1
682,6,15,6,3,32,5,1,1,31.0,1
683,6,15,6,3,32,5,1,3,41.0,1
684,3,27,3,7,24,11,1,1,20.0,1
685,3,27,3,7,24,11,1,5,22.0,1
686,4,18,4,12,0,18,1,1,23.0,1
687,4,18,4,12,0,18,1,5,50.0,1
688,4,19,5,19,0,15,1,2,49.0,1
689,4,20,6,5,53,12,1,1,33.0,2
690,4,20,6,5,53,12,1,1,20.0,2
691,4,20,6,5,53,12,1,1,21.0,1
692,4,20,6,5,53,12,1,1,25.0,1
693,5,24,5,15,54,7,1,1,22.0,1
694,5,24,5,15,54,7,1,2,67.0,1
695,5,22,3,3,35,17,1,2,41.0,1
696,5,22,3,3,35,17,1,2,44.0,1
697,5,22,3,3,35,17,1,9,27.0,1
698,5,27,1,7,13,15,2,9,47.0,1
699,5,27,1,6,26,8,1,2,58.0,1
700,5,27,1,6,26,8,1,1,4.0,2
701,5,28,2,8,18,16,2,9,41.0,1
702,5,28,2,8,59,6,1,2,45.0,1
703,5,29,3,11,2,16,1,2,47.0,1
704,5,29,3,11,2,16,1,5,22.0,1
705,6,2,7,15,19,17,1,1,28.0,1
706,6,2,7,15,19,17,1,1,26.0,2
707,6,2,7,15,19,17,1,2,44.0,1
708,6,2,7,15,10,12,1,3,54.0,1
709,6,2,7,15,10,12,1,1,31.0,2
710,5,30,4,8,10,11,1,1,25.0,1
711,5,31,5,20,5,5,1,1,23.0,1
712,5,31,5,20,5,5,1,1,30.0,2
713,6,2,7,3,54,11,1,1,28.0,2
714,6,2,7,3,54,11,1,1,23.0,2
715,5,31,5,19,22,2,3,1,25.0,1
716,5,31,5,19,22,2,3,2,56.0,1
717,1,26,5,2,30,7,1,2,38.0,1
718,1,26,5,2,30,7,1,2,48.0,1
719,1,30,2,17,20,10,1,2,44.0,1
720,1,30,2,23,15,17,1,3,30.0,1
721,1,30,2,23,15,17,1,5,60.0,1
722,1,30,2,13,44,3,1,2,59.0,1
723,1,30,2,13,44,3,1,1,56.0,2
724,2,4,7,6,57,16,1,1,22.0,1
725,2,5,1,5,30,4,1,1,22.0,1
726,2,9,5,16,40,14,1,4,54.0,1
727,2,9,5,16,40,14,1,1,41.0,1
728,2,9,5,7,35,16,1,2,18.0,1
729,2,9,5,7,35,16,1,2,21.0,1
730,2,9,5,7,35,16,1,2,23.0,1
731,2,11,7,3,17,12,1,2,51.0,1
732,2,11,7,3,17,12,1,1,22.0,1
733,2,11,7,21,55,15,1,2,49.0,1
734,2,11,7,21,55,15,1,1,21.0,1
735,2,11,7,21,55,15,1,1,27.0,2
736,2,12,1,9,4,11,1,2,57.0,1
737,2,12,1,9,4,11,1,1,18.0,1
738,2,9,5,15,20,1,1,4,21.0,1
739,2,9,5,15,20,1,1,12,25.0,1
740,2,9,5,15,20,1,1,12,9.0,2
741,2,9,5,15,20,1,1,12,8.0,2
742,2,9,5,15,20,1,1,12,9.0,2
743,2,9,5,15,20,1,1,12,11.0,2
744,2,9,5,15,20,1,1,12,56.0,2
745,2,9,5,15,20,1,1,12,10.0,1
746,2,12,1,21,15,11,1,5,30.0,1
747,2,12,1,21,15,11,1,5,20.0,2
748,2,12,1,21,15,11,1,1,24.0,1
749,2,28,3,16,50,11,1,1,37.0,1
750,2,29,4,9,50,2,1,1,25.0,1
751,2,29,4,7,3,7,1,3,32.0,1
752,2,29,4,7,3,7,1,3,15.0,2
753,2,28,3,16,41,13,1,1,38.0,1
754,3,1,5,2,50,13,3,2,46.0,1
755,3,2,6,19,10,3,3,2,52.0,1
756,3,2,6,19,10,3,3,11,38.0,1
757,3,4,1,19,50,16,1,8,60.0,1
758,3,4,1,19,50,16,1,5,40.0,2
759,3,5,2,9,43,12,1,3,47.0,1
760,3,5,2,9,43,12,1,5,15.0,2
761,3,4,1,16,48,1,1,11,61.0,1
762,3,5,2,5,40,16,1,1,26.0,1
763,3,5,2,14,46,16,1,1,31.0,1
764,3,5,2,14,46,16,1,1,40.0,1
765,3,1,5,17,30,1,1,1,47.0,1
766,3,1,5,17,30,1,1,5,25.0,2
767,3,4,1,14,50,7,1,1,43.0,1
768,3,3,7,11,30,8,1,2,49.0,1
769,3,3,7,11,30,8,1,5,21.0,1
770,3,5,2,7,43,7,1,1,32.0,1
771,3,5,2,7,43,7,1,2,43.0,1
772,3,5,2,18,53,13,1,3,44.0,1
773,3,5,2,9,0,7,1,1,42.0,1
774,3,5,2,9,0,7,1,1,40.0,1
775,3,5,2,7,17,4,1,2,59.0,1
776,3,5,2,7,17,4,1,1,22.0,1
777,3,5,2,7,17,4,1,1,19.0,2
778,3,5,2,7,40,9,1,1,19.0,1
779,3,5,2,7,40,9,1,1,41.0,2
780,3,6,3,8,52,16,1,1,55.0,1
781,3,6,3,8,52,16,1,1,26.0,2
782,3,6,3,8,52,16,1,1,19.0,1
783,3,6,3,8,52,16,1,1,20.0,1
784,3,6,3,11,15,3,1,3,42.0,1
785,3,6,3,11,15,3,1,3,51.0,2
786,3,5,2,17,3,10,1,2,58.0,1
787,3,6,3,22,27,9,1,1,45.0,1
788,3,6,3,22,27,9,1,5,50.0,1
789,3,7,4,6,50,11,1,3,54.0,1
790,1,23,2,9,46,13,3,4,41.0,1
791,1,22,1,10,2,1,1,1,23.0,1
792,1,22,1,10,2,1,1,11,57.0,1
793,1,23,2,7,20,10,1,1,23.0,1
794,1,23,2,7,20,10,1,4,36.0,1
795,1,29,1,20,38,10,1,8,27.0,1
796,1,29,1,20,38,10,1,8,56.0,2
797,1,29,1,20,38,10,1,8,50.0,2
798,1,29,1,20,38,10,1,8,16.0,2
799,1,29,1,5,30,18,1,2,45.0,1
800,1,29,1,5,30,18,1,1,40.0,1
801,1,29,1,5,30,18,1,1,31.0,2
802,2,13,2,18,41,2,1,2,20.0,1
803,2,25,7,5,17,2,1,1,24.0,1
804,2,25,7,5,17,2,1,1,20.0,1
805,2,23,5,10,15,9,1,1,27.0,1
806,2,23,5,10,15,9,1,2,58.0,1
807,3,2,6,15,40,15,1,3,44.0,1
808,3,2,6,15,40,15,1,1,21.0,1
809,3,2,6,13,27,8,1,1,33.0,1
810,3,2,6,13,27,8,1,2,60.0,1
811,3,2,6,18,41,4,1,2,53.0,1
812,3,2,6,18,41,4,1,1,20.0,1
813,3,5,2,15,22,1,1,1,25.0,1
814,3,9,6,14,20,1,1,2,26.0,2
815,3,9,6,14,20,1,1,1,22.0,1
816,3,8,5,6,40,19,1,1,22.0,2
817,3,8,5,6,40,19,1,2,31.0,1
818,3,8,5,15,0,16,1,1,21.0,1
819,3,8,5,15,0,16,1,2,46.0,1
820,3,10,7,14,0,16,1,1,27.0,1
821,3,10,7,14,0,16,1,2,29.0,1
822,3,12,2,6,38,15,1,3,26.0,1
823,3,12,2,6,38,15,1,1,31.0,2
824,1,29,1,14,47,19,1,1,24.0,2
825,1,29,1,10,10,3,1,1,47.0,1
826,1,30,2,6,40,3,1,2,63.0,1
827,1,30,2,6,40,3,1,5,48.0,1
828,2,2,5,7,59,15,1,2,34.0,1
829,3,6,3,6,49,14,1,2,25.0,1
830,3,6,3,6,49,14,1,1,29.0,1
831,3,6,3,6,49,14,1,1,35.0,1
832,3,6,3,6,49,14,1,1,26.0,1
833,3,6,3,6,49,14,1,1,30.0,2
834,3,7,4,6,25,16,1,1,31.0,2
835,3,7,4,16,40,15,1,5,24.0,2
836,3,7,4,16,40,15,1,2,5.0,1
837,3,8,5,21,30,7,1,1,33.0,1
838,3,8,5,21,30,7,1,1,66.0,1
839,3,8,5,5,52,9,1,4,27.0,1
840,3,8,5,5,52,9,1,1,34.0,1
841,3,6,3,15,12,1,1,1,34.0,1
842,3,6,3,15,12,1,1,2,45.0,2
843,3,8,5,6,55,10,1,2,53.0,1
844,3,8,5,6,55,10,1,1,31.0,1
845,3,8,5,6,55,10,1,1,8.0,2
846,3,6,3,18,53,16,1,1,54.0,1
847,3,6,3,18,53,16,1,2,60.0,1
848,3,8,5,5,40,11,1,5,42.0,2
849,3,8,5,5,40,11,1,6,31.0,2
850,3,15,5,17,50,14,1,11,62.0,1
851,3,15,5,17,50,14,1,1,37.0,2
852,4,1,1,9,42,10,1,4,55.0,1
853,4,1,1,9,42,10,1,4,50.0,1
854,4,1,1,9,42,10,1,4,26.0,1
855,4,1,1,9,42,10,1,2,27.0,1
856,4,2,2,23,32,12,1,9,38.0,1
857,4,2,2,23,32,12,1,1,25.0,1
858,4,1,1,15,39,8,2,6,61.0,1
859,4,1,1,15,39,8,2,1,27.0,2
860,4,1,1,15,39,8,2,1,24.0,2
861,4,1,1,15,25,9,1,1,18.0,1
862,4,1,1,15,25,9,1,3,56.0,1
863,4,3,3,18,51,12,1,2,42.0,1
864,4,3,3,18,51,12,1,5,15.0,1
865,4,4,4,6,3,4,1,3,37.0,1
866,4,4,4,6,3,4,1,1,33.0,1
867,4,9,2,0,0,14,1,1,21.0,2
868,4,9,2,0,0,14,1,1,26.0,2
869,4,8,1,8,20,2,1,12,23.0,1
870,4,8,1,8,20,2,1,12,60.0,2
871,4,8,1,8,20,2,1,12,9.0,2
872,4,8,1,8,20,2,1,12,14.0,2
873,4,8,1,8,20,2,1,12,13.0,2
874,4,8,1,8,20,2,1,1,22.0,1
875,6,17,1,16,50,3,1,1,21.0,1
876,6,17,1,16,50,3,1,2,62.0,1
877,1,25,4,18,30,5,1,3,30.0,1
878,1,25,4,18,30,5,1,5,49.0,2
879,1,25,4,5,50,16,1,11,61.0,1
880,1,25,4,5,50,16,1,5,37.0,2
881,1,26,5,21,15,13,1,3,24.0,1
882,1,26,5,21,15,13,1,2,32.0,1
883,1,30,2,13,30,17,1,2,46.0,1
884,1,30,2,13,30,17,1,2,63.0,1
885,1,30,2,13,30,17,1,1,35.0,1
886,2,1,4,8,10,9,1,1,46.0,1
887,2,1,4,8,10,9,1,5,24.0,2
888,1,31,3,11,40,14,1,4,56.0,1
889,1,31,3,11,40,14,1,1,27.0,1
890,2,1,4,9,15,5,1,3,44.0,1
891,2,1,4,9,15,5,1,3,44.0,2
892,2,1,4,9,15,5,1,9,22.0,1
893,2,5,1,19,34,6,1,1,37.0,1
894,2,5,1,19,34,6,1,4,59.0,1
895,2,5,1,22,15,10,1,2,62.0,1
896,2,5,1,22,15,10,1,1,37.0,1
897,3,26,2,12,45,14,1,4,41.0,1
898,3,26,2,12,45,14,1,1,61.0,1
899,3,26,2,12,45,14,1,1,48.0,2
900,3,26,2,6,20,15,1,5,59.0,1
901,3,26,2,6,20,15,1,1,22.0,1
902,3,26,2,9,20,4,1,1,39.0,1
903,3,30,6,18,15,9,1,2,34.0,2
904,3,30,6,18,15,9,1,2,10.0,2
905,3,30,6,18,15,9,1,2,46.0,2
906,3,30,6,18,15,9,1,2,40.0,1
907,3,30,6,18,15,9,1,2,32.0,1
908,3,30,6,18,15,9,1,2,5.0,1
909,3,30,6,18,15,9,1,2,8.0,1
910,3,30,6,18,15,9,1,2,25.0,2
911,3,26,2,22,50,12,1,2,65.0,1
912,3,26,2,22,50,12,1,5,42.0,2
913,3,27,3,16,50,17,2,9,32.0,1
914,3,27,3,16,50,17,2,1,28.0,1
915,3,30,6,10,48,5,1,1,31.0,1
916,3,30,6,10,48,5,1,1,26.0,1
917,3,30,6,10,48,5,1,1,29.0,1
918,5,17,5,12,30,10,1,1,40.0,1
919,5,20,1,20,15,16,1,2,27.0,1
920,5,20,1,20,15,16,1,5,15.0,1
921,5,21,2,19,0,18,1,3,53.0,1
922,5,21,2,19,0,18,1,3,71.0,2
923,5,21,2,14,10,15,1,3,31.0,1
924,5,21,2,14,10,15,1,3,18.0,2
925,5,23,4,14,51,7,1,1,32.0,1
926,5,23,4,14,51,7,1,9,48.0,1
927,5,23,4,14,51,7,1,9,37.0,1
928,6,3,1,21,35,16,3,12,55.0,1
929,6,1,6,6,48,7,3,2,35.0,1
930,6,1,6,9,37,17,1,1,30.0,1
931,6,1,6,6,19,4,1,2,34.0,1
932,6,1,6,6,19,4,1,1,29.0,2
933,6,1,6,6,19,4,1,1,24.0,2
934,6,8,6,16,27,12,1,2,49.0,1
935,6,8,6,16,27,12,1,1,24.0,1
936,6,10,1,20,50,15,1,2,62.0,1
937,6,10,1,20,50,15,1,16,34.0,1
938,6,10,1,20,50,15,1,16,51.0,1
939,6,10,1,20,50,15,1,16,38.0,2
940,6,9,7,20,15,12,1,1,21.0,1
941,6,9,7,20,15,12,1,4,57.0,1
942,6,14,5,16,0,16,1,1,60.0,1
943,6,21,5,7,50,12,2,1,23.0,1
944,6,19,3,5,55,8,3,9,21.0,1
945,6,19,3,5,55,8,3,6,36.0,1
946,6,17,1,7,49,17,1,1,21.0,1
947,6,17,1,7,49,17,1,4,31.0,2
948,6,17,1,7,49,17,1,4,48.0,1
949,1,22,1,15,30,12,1,3,45.0,1
950,1,22,1,15,30,12,1,3,28.0,2
951,1,22,1,15,30,12,1,3,41.0,2
952,1,25,4,8,17,13,1,5,40.0,1
953,1,25,4,8,17,13,1,5,32.0,2
954,1,25,4,8,17,13,1,1,26.0,1
955,1,24,3,10,48,12,1,3,28.0,1
956,1,24,3,10,48,12,1,5,12.0,1
957,1,25,4,8,0,11,1,4,20.0,1
958,1,25,4,8,0,11,1,1,42.0,1
959,1,24,3,17,0,13,1,1,18.0,1
960,1,24,3,17,0,13,1,1,21.0,1
961,1,24,3,17,0,13,1,6,26.0,1
962,1,25,4,8,52,12,1,3,53.0,1
963,1,25,4,8,52,12,1,1,54.0,1
964,1,25,4,14,18,15,1,4,21.0,1
965,1,25,4,14,18,15,1,1,43.0,1
966,1,25,4,14,18,15,1,1,36.0,2
967,1,27,6,12,30,8,1,2,17.0,1
968,1,27,6,12,30,8,1,1,34.0,1
969,1,27,6,12,30,8,1,1,32.0,1
970,1,31,3,18,50,2,1,3,27.0,1
971,1,31,3,18,50,2,1,3,55.0,2
972,1,31,3,18,50,2,1,3,0.0,1
973,1,31,3,18,50,2,1,3,9.0,1
974,1,31,3,18,50,2,1,2,54.0,2
975,1,31,3,15,0,10,1,4,40.0,1
976,1,31,3,15,0,10,1,5,17.0,2
977,2,1,4,12,57,9,1,4,43.0,1
978,2,1,4,12,57,9,1,3,55.0,1
979,2,1,4,12,57,9,1,3,41.0,2
980,2,1,4,2,0,16,1,1,21.0,1
981,2,1,4,2,0,16,1,1,31.0,1
982,1,31,3,17,10,12,1,9,64.0,1
983,1,31,3,17,10,12,1,5,19.0,1
984,2,3,6,11,1,10,3,4,36.0,1
985,2,3,6,11,1,10,3,2,28.0,1
986,2,3,6,11,1,10,3,4,32.0,1
987,2,4,7,0,10,17,3,4,39.0,1
988,2,4,7,0,10,17,3,1,27.0,1
989,2,5,1,22,30,19,1,1,26.0,1
990,2,5,1,22,30,19,1,2,33.0,1
991,2,9,5,19,42,12,1,1,22.0,1
992,2,9,5,19,42,12,1,5,10.0,1
993,2,10,6,0,15,11,1,1,26.0,1
994,2,10,6,0,15,11,1,2,48.0,1
995,6,15,6,6,40,11,1,3,44.0,1
996,6,15,6,6,40,11,1,3,43.0,2
997,6,14,5,22,24,12,1,4,23.0,1
998,6,16,7,8,36,12,1,5,53.0,1
999,6,11,2,17,40,11,1,1,53.0,1
1000,6,11,2,17,40,11,1,1,35.0,1
1001,6,11,2,17,40,11,1,1,32.0,2
1002,6,14,5,11,1,2,1,3,43.0,1
1003,6,14,5,11,1,2,1,3,56.0,2
1004,6,15,6,7,42,4,1,2,30.0,1
1005,6,15,6,7,42,4,1,1,41.0,1
1006,6,16,7,14,45,15,1,1,36.0,1
1007,6,16,7,12,55,11,1,3,28.0,1
1008,6,17,1,3,29,10,1,4,25.0,1
1009,6,17,1,3,29,10,1,4,25.0,1
1010,6,17,1,3,29,10,1,2,46.0,1
1011,6,17,1,3,29,10,1,2,40.0,1
1012,6,16,7,0,30,3,1,2,41.0,1
1013,6,16,7,0,30,3,1,2,19.0,1
1014,6,16,7,16,20,12,1,1,52.0,1
1015,6,15,6,8,2,16,1,4,62.0,1
1016,6,15,6,8,2,16,1,1,28.0,1
1017,6,15,6,8,2,16,1,1,22.0,2
1018,1,23,2,14,56,1,3,12,25.0,1
1019,1,23,2,14,56,1,3,2,50.0,1
1020,1,22,1,17,13,13,1,9,42.0,1
1021,1,22,1,17,13,13,1,1,19.0,1
1022,1,22,1,17,13,13,1,1,53.0,2
1023,1,24,3,21,11,16,1,1,24.0,1
1024,5,6,1,15,30,17,1,2,50.0,1
1025,5,6,1,15,30,17,1,5,43.0,2
1026,6,2,7,2,40,12,3,4,42.0,1
1027,6,2,7,2,40,12,3,4,36.0,1
1028,6,4,2,1,15,4,3,3,37.0,1
1029,6,5,3,9,10,12,1,12,23.0,1
1030,6,5,3,9,10,12,1,12,22.0,1
1031,6,5,3,9,10,12,1,2,67.0,1
1032,6,5,3,9,10,12,1,1,17.0,1
1033,6,5,3,9,10,12,1,1,52.0,2
1034,3,1,5,10,10,11,1,2,42.0,1
1035,3,1,5,10,10,11,1,1,24.0,1
1036,3,1,5,10,10,11,1,1,29.0,1
1037,3,7,4,18,0,5,1,3,52.0,1
1038,3,6,3,2,8,6,3,2,47.0,1
1039,3,17,7,1,1,8,1,1,39.0,1
1040,3,17,7,7,30,11,1,1,35.0,1
1041,3,17,7,7,30,11,1,1,19.0,1
1042,3,17,7,9,15,12,1,4,45.0,1
1043,3,16,6,19,40,14,1,1,22.0,1
1044,3,19,2,22,30,14,1,1,26.0,1
1045,3,19,2,22,30,14,1,1,26.0,2
1046,3,19,2,22,30,14,1,4,45.0,1
1047,3,19,2,12,20,12,1,2,58.0,1
1048,3,17,7,2,1,7,1,2,20.0,1
1049,3,18,1,18,7,16,1,3,21.0,1
1050,3,18,1,18,7,16,1,3,58.0,2
1051,3,25,1,15,10,16,1,1,22.0,1
1052,3,18,1,3,55,18,1,3,33.0,1
1053,3,18,1,3,55,18,1,1,28.0,1
1054,3,18,1,3,55,18,1,1,24.0,1
1055,2,29,4,6,40,16,3,1,40.0,1
1056,2,29,4,6,40,16,3,2,32.0,1
1057,2,29,4,10,32,12,1,4,30.0,1
1058,2,29,4,10,32,12,1,13,27.0,1
1059,3,1,5,6,10,4,1,4,54.0,1
1060,3,1,5,6,10,4,1,1,23.0,1
1061,3,1,5,6,10,4,1,1,10.0,1
1062,3,1,5,6,30,13,1,2,25.0,2
1063,3,2,6,14,30,15,1,1,36.0,1
1064,3,13,3,18,25,16,1,1,30.0,1
1065,3,15,5,10,54,12,1,1,28.0,1
1066,3,20,3,9,43,14,3,2,23.0,1
1067,3,20,3,9,43,14,3,2,34.0,1
1068,3,19,2,19,9,17,1,3,46.0,1
1069,3,18,1,15,40,18,1,1,25.0,1
1070,3,18,1,18,43,16,1,1,21.0,1
1071,3,20,3,19,30,15,1,3,50.0,1
1072,3,20,3,19,30,15,1,3,30.0,2
1073,3,18,1,17,50,10,1,11,19.0,1
1074,3,18,1,17,50,10,1,1,22.0,1
1075,3,18,1,17,50,10,1,1,24.0,2
1076,3,20,3,17,50,7,1,1,22.0,1
1077,3,20,3,17,50,7,1,1,21.0,2
1078,3,18,1,8,15,5,1,3,35.0,1
1079,3,25,1,12,37,17,1,1,41.0,1
1080,3,25,1,12,37,17,1,1,20.0,1
1081,3,25,1,12,37,17,1,1,22.0,2
1082,3,22,5,13,15,15,1,2,30.0,1
1083,3,22,5,13,15,15,1,2,2.0,2
1084,3,22,5,13,15,15,1,6,51.0,1
1085,3,24,7,10,27,12,1,1,41.0,1
1086,3,24,7,10,27,12,1,1,29.0,2
1087,3,21,4,8,20,2,1,2,49.0,1
1088,3,21,4,8,20,2,1,1,24.0,1
1089,3,21,4,8,20,2,1,1,25.0,2
1090,3,6,3,23,0,7,1,1,27.0,1
1091,3,6,3,23,0,7,1,3,41.0,1
1092,3,7,4,6,5,11,1,4,24.0,1
1093,3,7,4,6,5,11,1,5,32.0,2
1094,3,7,4,6,5,11,1,5,8.0,1
1095,3,7,4,6,30,3,1,4,41.0,1
1096,3,7,4,6,30,3,1,12,58.0,1
1097,3,7,4,6,30,3,1,12,37.0,2
1098,3,7,4,6,30,3,1,12,12.0,2
1099,3,7,4,6,30,3,1,12,13.0,2
1100,3,7,4,6,30,3,1,12,12.0,2
1101,3,7,4,6,30,3,1,12,4.0,1
1102,3,7,4,6,30,3,1,12,8.0,2
1103,3,7,4,6,30,3,1,12,13.0,2
1104,3,7,4,6,30,3,1,12,10.0,2
1105,3,7,4,6,30,3,1,12,16.0,2
1106,3,7,4,6,30,3,1,12,15.0,2
1107,3,7,4,6,30,3,1,12,7.0,2
1108,3,7,4,6,30,3,1,12,13.0,1
1109,3,7,4,6,30,3,1,12,7.0,2
1110,3,8,5,20,10,11,1,5,27.0,2
1111,3,8,5,20,10,11,1,1,19.0,1
1112,3,12,2,12,15,2,1,3,46.0,1
1113,3,12,2,12,15,2,1,3,65.0,2
1114,3,12,2,7,40,14,1,2,40.0,1
1115,3,12,2,7,40,14,1,1,20.0,1
1116,3,12,2,7,40,14,1,3,63.0,1
1117,3,12,2,14,0,2,1,1,27.0,1
1118,3,12,2,10,30,16,1,3,37.0,1
1119,3,12,2,10,30,16,1,3,38.0,2
1120,3,12,2,14,20,11,1,2,28.0,1
1121,3,12,2,12,0,9,1,1,25.0,1
1122,3,12,2,12,0,9,1,1,30.0,1
1123,3,12,2,12,0,9,1,1,33.0,2
1124,3,13,3,9,30,17,1,4,37.0,1
1125,3,12,2,13,50,16,1,1,44.0,1
1126,3,12,2,13,50,16,1,2,28.0,1
1127,3,13,3,6,14,17,1,12,57.0,1
1128,3,13,3,6,14,17,1,12,8.0,2
1129,3,13,3,6,14,17,1,12,9.0,2
1130,3,13,3,6,14,17,1,12,8.0,2
1131,3,13,3,6,14,17,1,1,28.0,2
1132,3,13,3,6,10,12,1,2,53.0,1
1133,3,13,3,6,10,12,1,5,15.0,2
1134,3,7,4,8,40,8,1,2,44.0,2
1135,3,7,4,8,40,8,1,1,24.0,2
1136,3,7,4,8,40,8,1,1,38.0,1
1137,3,13,3,17,40,15,1,1,36.0,1
1138,3,13,3,17,40,15,1,5,46.0,2
1139,3,11,1,0,30,1,1,2,38.0,1
1140,3,17,7,20,30,1,1,3,56.0,1
1141,3,17,7,20,30,1,1,3,27.0,2
1142,2,4,7,4,30,12,1,2,43.0,1
1143,2,4,7,4,30,12,1,2,23.0,1
1144,2,4,7,3,30,12,1,1,23.0,1
1145,2,4,7,3,30,12,1,13,19.0,1
1146,2,2,5,17,20,12,1,1,32.0,1
1147,2,2,5,17,20,12,1,1,45.0,1
1148,2,1,4,10,10,17,1,2,30.0,1
1149,2,1,4,10,10,17,1,1,52.0,1
1150,2,3,6,15,40,12,1,9,48.0,1
1151,2,6,2,14,56,9,1,5,53.0,1
